"Plot Title: Site 6"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20468805, SEN S/N: 20462384)","Water Content, m³/m³ (LGR S/N: 20468805, SEN S/N: 20471696)"
1,05/30/19 12:29:37 PM,19.246,-0.1850
2,05/30/19 01:29:37 PM,14.170,0.3321
3,05/30/19 02:29:37 PM,14.529,0.3330
4,05/30/19 03:29:37 PM,15.008,0.3326
5,05/30/19 04:29:37 PM,15.199,0.3330
6,05/30/19 05:29:37 PM,15.151,0.3321
7,05/30/19 06:29:37 PM,15.103,0.3330
8,05/30/19 07:29:37 PM,14.984,0.3321
9,05/30/19 08:29:37 PM,14.792,0.3326
10,05/30/19 09:29:37 PM,14.457,0.3321
11,05/30/19 10:29:37 PM,13.978,0.3317
12,05/30/19 11:29:37 PM,13.497,0.3317
13,05/31/19 12:29:37 AM,13.016,0.3321
14,05/31/19 01:29:37 AM,12.606,0.3321
15,05/31/19 02:29:37 AM,12.219,0.3321
16,05/31/19 03:29:37 AM,11.832,0.3326
17,05/31/19 04:29:37 AM,11.516,0.3321
18,05/31/19 05:29:37 AM,11.273,0.3326
19,05/31/19 06:29:37 AM,11.078,0.3321
20,05/31/19 07:29:37 AM,10.980,0.3321
21,05/31/19 08:29:37 AM,11.029,0.3321
22,05/31/19 09:29:37 AM,11.321,0.3326
23,05/31/19 10:29:37 AM,11.904,0.3317
24,05/31/19 11:29:37 AM,12.678,0.3317
25,05/31/19 12:29:37 PM,13.546,0.3321
26,05/31/19 01:29:37 PM,14.337,0.3312
27,05/31/19 02:29:37 PM,15.055,0.3312
28,05/31/19 03:29:37 PM,15.676,0.3304
29,05/31/19 04:29:37 PM,16.058,0.3304
30,05/31/19 05:29:37 PM,16.201,0.3299
31,05/31/19 06:29:37 PM,16.225,0.3299
32,05/31/19 07:29:37 PM,16.129,0.3295
33,05/31/19 08:29:37 PM,15.915,0.3299
34,05/31/19 09:29:37 PM,15.676,0.3299
35,05/31/19 10:29:37 PM,15.485,0.3317
36,05/31/19 11:29:37 PM,15.223,0.3308
37,06/01/19 12:29:37 AM,15.031,0.3317
38,06/01/19 01:29:37 AM,14.840,0.3312
39,06/01/19 02:29:37 AM,14.673,0.3326
40,06/01/19 03:29:37 AM,14.505,0.3321
41,06/01/19 04:29:37 AM,14.314,0.3326
42,06/01/19 05:29:37 AM,14.146,0.3326
43,06/01/19 06:29:37 AM,13.978,0.3343
44,06/01/19 07:29:37 AM,13.882,0.3343
45,06/01/19 08:29:37 AM,13.810,0.3343
46,06/01/19 09:29:37 AM,13.810,0.3339
47,06/01/19 10:29:37 AM,13.954,0.3339
48,06/01/19 11:29:37 AM,14.290,0.3339
49,06/01/19 12:29:37 PM,14.385,0.3367
